ID,task,best,second_pref,third_pref,worst,brand_1,country_1,char_1,side_effects_1,price_1,brand_2,country_2,char_2,side_effects_2,price_2,brand_3,country_3,char_3,side_effects_3,price_3,brand_4,country_4,char_4,side_effects_4,price_4,regular_user,university_educated,over_50,attitude_quality,attitude_ingredients,attitude_patent,attitude_dominance
14,5,4,1,2,3,Artemis,Denmark,double strength,10,4.5,Novum,Switzerland,double strength,10,2.25,Supermarket,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,2.25,0,0,0,3,3,4,5
14,6,2,4,1,3,Artemis,Switzerland,standard,10,4.5,Artemis,Switzerland,double strength,1,2.5,Supermarket,Russia,standard,1000,2.5,BestValue,Brazil,standard,100,2.25,0,0,0,3,3,4,5
14,7,2,3,4,1,Novum,Switzerland,standard,1,4.5,Artemis,USA,double strength,1,2.25,Supermarket,Russia,standard,10,2.5,Supermarket,India,fast acting,1000,2.5,0,0,0,3,3,4,5
14,8,4,1,3,2,Artemis,Denmark,fast acting,100,2.5,Novum,Denmark,standard,1,3.5,PainAway,India,standard,10,2.5,Supermarket,USA,standard,100,1.5,0,0,0,3,3,4,5
14,9,1,3,2,4,Artemis,Denmark,double strength,1,2.25,Novum,Switzerland,fast acting,10,4.5,Supermarket,Russia,standard,10,0.75,PainAway,Brazil,standard,10,2.5,0,0,0,3,3,4,5
14,10,4,2,3,1,Novum,Switzerland,fast acting,10,3,Novum,Denmark,standard,100,3,Supermarket,Russia,standard,10,1.5,Supermarket,USA,fast acting,10,2.5,0,0,0,3,3,4,5
15,1,3,1,4,2,Artemis,USA,fast acting,100,3.5,Artemis,Denmark,fast acting,100,3.5,PainAway,India,fast acting,100,0.75,BestValue,Brazil,fast acting,100,2.25,1,0,0,2,5,1,1
15,2,1,2,4,3,Novum,Switzerland,double strength,1,3.5,Artemis,Denmark,double strength,100,2.5,Supermarket,India,standard,10,0.75,PainAway,USA,fast acting,1000,2.25,1,0,0,2,5,1,1
15,3,3,1,2,4,Artemis,USA,standard,1,3,Novum,Denmark,fast acting,100,3.5,Supermarket,Brazil,fast acting,100,2.5,BestValue,India,standard,1000,2.25,1,0,0,2,5,1,1
15,4,2,3,1,4,Novum,Switzerland,fast acting,1,3.5,Novum,USA,double strength,100,3,Supermarket,Brazil,fast acting,1000,1.5,PainAway,Russia,standard,1000,2.25,1,0,0,2,5,1,1
15,5,3,4,1,2,Artemis,Switzerland,standard,10,2.25,Novum,USA,fast acting,100,4.5,BestValue,India,fast acting,10,0.75,Supermarket,Russia,fast acting,100,2.25,1,0,0,2,5,1,1
15,6,2,1,3,4,Artemis,Denmark,standard,100,2.25,Novum,USA,double strength,10,4.5,BestValue,USA,standard,1000,1.5,PainAway,Brazil,fast acting,1000,2.5,1,0,0,2,5,1,1
15,7,1,4,3,2,Novum,USA,standard,100,2.5,Artemis,USA,standard,100,4.5,Supermarket,Brazil,standard,100,2.25,PainAway,USA,fast acting,100,0.75,1,0,0,2,5,1,1
15,8,2,3,1,4,Artemis,USA,standard,100,2.5,Novum,Switzerland,double strength,1,3.5,Supermarket,India,standard,100,1.5,BestValue,Brazil,fast acting,1000,2.5,1,0,0,2,5,1,1
15,9,2,1,3,4,Novum,Denmark,double strength,1,2.25,Artemis,USA,fast acting,1,2.5,Supermarket,Brazil,standard,1000,2.5,BestValue,India,fast acting,10,2.25,1,0,0,2,5,1,1
15,10,2,1,3,4,Artemis,Switzerland,standard,1,4.5,Novum,Denmark,fast acting,100,2.5,BestValue,Russia,fast acting,10,2.25,Supermarket,USA,standard,1000,2.5,1,0,0,2,5,1,1
16,1,3,1,4,2,Novum,Denmark,standard,1,3,Novum,Switzerland,standard,1,4.5,BestValue,India,standard,10,0.75,Supermarket,India,fast acting,1000,2.5,1,0,0,1,5,1,4
16,2,1,3,4,2,Artemis,USA,double strength,1,2.25,Artemis,Switzerland,standard,100,4.5,Supermarket,India,fast acting,1000,2.25,BestValue,Russia,fast acting,10,0.75,1,0,0,1,5,1,4
16,3,3,1,4,2,Artemis,Switzerland,fast acting,100,4.5,Novum,Switzerland,standard,1,2.25,PainAway,USA,standard,10,0.75,Supermarket,India,fast acting,10,2.5,1,0,0,1,5,1,4
16,4,3,2,4,1,Novum,USA,fast acting,10,2.5,Artemis,USA,double strength,1,2.5,PainAway,Brazil,fast acting,100,1.5,BestValue,Russia,standard,100,1.5,1,0,0,1,5,1,4
16,5,1,4,3,2,Novum,USA,fast acting,1,2.5,Novum,Switzerland,double strength,100,4.5,BestValue,Brazil,fast acting,1000,1.5,Supermarket,USA,standard,100,1.5,1,0,0,1,5,1,4
16,6,4,1,3,2,Artemis,Denmark,standard,1,3,Artemis,Denmark,fast acting,100,3,BestValue,USA,fast acting,1000,1.5,PainAway,USA,standard,100,1.5,1,0,0,1,5,1,4
16,7,4,2,3,1,Novum,Switzerland,standard,1,2.5,Artemis,Switzerland,fast acting,10,4.5,Supermarket,USA,standard,1000,1.5,BestValue,India,fast acting,10,0.75,1,0,0,1,5,1,4
16,8,4,3,1,2,Artemis,Denmark,double strength,10,2.25,Artemis,Denmark,standard,10,3.5,PainAway,Russia,fast acting,10,2.5,PainAway,India,standard,10,0.75,1,0,0,1,5,1,4
16,9,1,3,4,2,Novum,USA,fast acting,10,2.25,Artemis,Denmark,standard,10,4.5,PainAway,Russia,fast acting,100,2.25,BestValue,India,standard,1000,2.5,1,0,0,1,5,1,4
16,10,4,2,1,3,Novum,Denmark,double strength,100,4.5,Artemis,USA,double strength,10,2.5,PainAway,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,1.5,1,0,0,1,5,1,4
17,1,2,4,3,1,Novum,USA,standard,10,3,Artemis,USA,double strength,100,3,Supermarket,Brazil,standard,1000,2.5,PainAway,Russia,standard,100,0.75,0,0,1,4,2,4,2
17,2,4,2,1,3,Novum,USA,fast acting,10,3,Artemis,Denmark,double strength,100,3,BestValue,USA,standard,100,2.25,BestValue,India,fast acting,10,2.25,0,0,1,4,2,4,2
17,3,1,4,2,3,Novum,Denmark,fast acting,100,2.25,Artemis,USA,standard,10,2.25,PainAway,Russia,fast acting,10,2.25,Supermarket,Brazil,fast acting,10,2.25,0,0,1,4,2,4,2
17,4,2,4,3,1,Novum,Switzerland,standard,100,3,Artemis,USA,fast acting,10,2.25,BestValue,Brazil,standard,1000,0.75,PainAway,USA,standard,10,1.5,0,0,1,4,2,4,2
17,5,1,3,4,2,Novum,USA,fast acting,100,2.25,Novum,Denmark,standard,100,3.5,PainAway,Brazil,fast acting,100,0.75,Supermarket,Russia,standard,1000,2.5,0,0,1,4,2,4,2
17,6,1,2,3,4,Artemis,Switzerland,double strength,10,2.5,Artemis,USA,fast acting,10,4.5,BestValue,Brazil,standard,1000,0.75,PainAway,India,fast acting,1000,2.25,0,0,1,4,2,4,2
17,7,1,2,4,3,Artemis,Denmark,double strength,1,2.5,Novum,USA,fast acting,1,2.5,BestValue,Brazil,fast acting,10,2.5,BestValue,Russia,fast acting,100,1.5,0,0,1,4,2,4,2
17,8,1,4,3,2,Novum,USA,double strength,1,3.5,Novum,Switzerland,double strength,100,3,BestValue,USA,fast acting,100,2.5,Supermarket,Brazil,standard,1000,2.25,0,0,1,4,2,4,2
17,9,2,1,3,4,Artemis,USA,standard,100,2.25,Novum,Denmark,double strength,1,2.25,BestValue,India,standard,1000,2.25,PainAway,USA,standard,1000,2.5,0,0,1,4,2,4,2
17,10,1,4,3,2,Artemis,Denmark,double strength,10,2.5,Novum,Switzerland,standard,10,2.5,Supermarket,Brazil,fast acting,100,0.75,BestValue,USA,standard,10,1.5,0,0,1,4,2,4,2
18,1,3,2,4,1,Artemis,Denmark,standard,10,4.5,Novum,USA,double strength,100,2.25,PainAway,India,standard,100,2.25,Supermarket,Brazil,standard,1000,0.75,0,1,1,1,5,5,3
18,2,3,2,1,4,Novum,USA,fast acting,10,3.5,Novum,Denmark,double strength,10,3,Supermarket,Brazil,standard,100,0.75,Supermarket,Brazil,fast acting,100,2.5,0,1,1,1,5,5,3
18,3,2,1,3,4,Artemis,Denmark,double strength,100,4.5,Artemis,Denmark,fast acting,1,3,Supermarket,Russia,standard,10,2.5,PainAway,India,fast acting,1000,2.5,0,1,1,1,5,5,3
18,4,1,4,2,3,Artemis,Denmark,double strength,100,2.5,Artemis,USA,standard,1,3.5,Supermarket,Russia,standard,1000,0.75,BestValue,India,standard,10,1.5,0,1,1,1,5,5,3
18,5,4,3,2,1,Artemis,USA,standard,1,2.5,Artemis,Switzerland,double strength,10,4.5,BestValue,Brazil,standard,10,0.75,PainAway,Brazil,fast acting,10,0.75,0,1,1,1,5,5,3
18,6,1,4,3,2,Novum,Denmark,double strength,10,3,Novum,USA,standard,10,3.5,Supermarket,USA,fast acting,1000,2.5,Supermarket,India,fast acting,1000,0.75,0,1,1,1,5,5,3
18,7,4,1,2,3,Novum,Denmark,standard,10,3,Artemis,USA,standard,100,3.5,BestValue,USA,fast acting,1000,1.5,Supermarket,USA,standard,100,1.5,0,1,1,1,5,5,3
18,8,2,3,1,4,Artemis,USA,standard,100,4.5,Artemis,Denmark,standard,1,3.5,PainAway,Brazil,fast acting,10,2.5,BestValue,Russia,standard,1000,0.75,0,1,1,1,5,5,3
18,9,2,4,3,1,Novum,Switzerland,fast acting,100,3,Novum,Denmark,double strength,1,2.5,BestValue,Russia,fast acting,100,2.5,Supermarket,Brazil,fast acting,100,0.75,0,1,1,1,5,5,3
18,10,2,3,4,1,Novum,Switzerland,double strength,100,2.5,Artemis,USA,double strength,1,3,BestValue,India,standard,10,0.75,Supermarket,Russia,standard,100,2.5,0,1,1,1,5,5,3
19,1,3,1,4,2,Artemis,Switzerland,double strength,10,3,Novum,Denmark,standard,10,3,BestValue,USA,standard,1000,0.75,BestValue,Russia,fast acting,100,2.5,0,1,1,2,2,1,2
19,2,1,2,4,3,Novum,Denmark,fast acting,100,2.5,Artemis,Switzerland,standard,10,2.5,BestValue,Brazil,fast acting,1000,1.5,PainAway,Russia,fast acting,10,2.5,0,1,1,2,2,1,2
19,3,1,4,2,3,Novum,Denmark,standard,10,2.5,Artemis,Denmark,standard,10,3,PainAway,India,fast acting,10,2.5,BestValue,Russia,fast acting,10,0.75,0,1,1,2,2,1,2
19,4,3,2,1,4,Artemis,USA,fast acting,1,4.5,Novum,Switzerland,double strength,100,3,PainAway,USA,standard,10,1.5,PainAway,Brazil,standard,100,1.5,0,1,1,2,2,1,2
19,5,1,2,3,4,Novum,Switzerland,standard,1,2.25,Artemis,Switzerland,double strength,1,3.5,BestValue,Russia,standard,10,2.25,PainAway,India,fast acting,10,2.25,0,1,1,2,2,1,2
19,6,1,4,3,2,Novum,USA,double strength,100,4.5,Novum,Denmark,fast acting,10,4.5,PainAway,India,fast acting,10,2.25,Supermarket,Brazil,fast acting,1000,2.25,0,1,1,2,2,1,2
19,7,2,4,1,3,Artemis,Denmark,double strength,1,3,Novum,Switzerland,double strength,100,3,PainAway,USA,standard,1000,2.25,PainAway,Russia,standard,10,0.75,0,1,1,2,2,1,2
19,8,1,2,4,3,Novum,USA,double strength,100,2.25,Artemis,Switzerland,standard,10,3.5,PainAway,USA,fast acting,100,1.5,BestValue,Russia,fast acting,1000,0.75,0,1,1,2,2,1,2
19,9,3,1,4,2,Novum,Switzerland,double strength,100,3,Artemis,USA,fast acting,1,2.25,BestValue,Brazil,fast acting,100,0.75,PainAway,Russia,fast acting,100,1.5,0,1,1,2,2,1,2
19,10,2,1,3,4,Artemis,USA,standard,10,3.5,Novum,Switzerland,fast acting,100,2.5,Supermarket,Brazil,fast acting,10,2.5,PainAway,Russia,standard,1000,0.75,0,1,1,2,2,1,2
20,1,1,2,4,3,Novum,USA,fast acting,100,4.5,Artemis,Denmark,fast acting,10,2.5,BestValue,Russia,standard,10,2.5,Supermarket,Brazil,standard,1000,2.25,0,0,0,3,3,3,3
20,2,1,2,3,4,Novum,Switzerland,double strength,10,2.5,Artemis,Switzerland,double strength,1,4.5,Supermarket,USA,standard,100,2.25,PainAway,USA,fast acting,10,2.5,0,0,0,3,3,3,3
20,3,4,2,1,3,Novum,Denmark,double strength,1,4.5,Artemis,USA,standard,10,2.25,PainAway,India,standard,1000,1.5,BestValue,Brazil,fast acting,100,1.5,0,0,0,3,3,3,3
20,4,2,3,4,1,Novum,Denmark,standard,10,2.5,Artemis,Switzerland,double strength,100,3,BestValue,USA,standard,100,0.75,BestValue,Russia,fast acting,100,0.75,0,0,0,3,3,3,3
20,5,2,1,3,4,Artemis,Switzerland,standard,1,3.5,Novum,USA,fast acting,100,2.5,PainAway,Russia,fast acting,100,1.5,Supermarket,USA,standard,1000,1.5,0,0,0,3,3,3,3
20,6,2,4,1,3,Novum,Denmark,fast acting,10,4.5,Novum,USA,double strength,10,2.5,Supermarket,USA,standard,1000,2.25,Supermarket,Russia,fast acting,100,2.25,0,0,0,3,3,3,3
20,7,3,2,1,4,Artemis,Denmark,fast acting,10,3.5,Novum,Switzerland,standard,1,3.5,PainAway,Russia,standard,100,1.5,BestValue,Brazil,standard,1000,0.75,0,0,0,3,3,3,3
20,8,1,2,3,4,Artemis,Denmark,fast acting,100,3.5,Novum,Switzerland,standard,1,3,PainAway,Brazil,fast acting,1000,0.75,Supermarket,India,standard,100,2.25,0,0,0,3,3,3,3
20,9,1,2,4,3,Artemis,Switzerland,double strength,1,3,Novum,Switzerland,standard,10,4.5,BestValue,India,fast acting,10,2.5,PainAway,Brazil,fast acting,1000,0.75,0,0,0,3,3,3,3
20,10,1,3,4,2,Novum,USA,standard,1,2.5,Artemis,USA,double strength,100,4.5,BestValue,India,standard,1000,1.5,BestValue,USA,fast acting,1000,2.5,0,0,0,3,3,3,3
21,1,3,1,4,2,Artemis,Denmark,double strength,100,2.25,Novum,USA,fast acting,100,4.5,BestValue,India,fast acting,100,2.25,PainAway,Brazil,fast acting,10,1.5,1,1,0,2,5,2,4
21,2,4,3,1,2,Novum,USA,fast acting,1,2.25,Novum,Switzerland,standard,100,3,PainAway,Russia,fast acting,10,1.5,BestValue,USA,fast acting,10,2.5,1,1,0,2,5,2,4
21,3,2,4,3,1,Artemis,USA,fast acting,100,4.5,Novum,Denmark,standard,1,2.5,BestValue,USA,standard,100,2.25,Supermarket,Russia,fast acting,1000,2.5,1,1,0,2,5,2,4
21,4,1,3,2,4,Novum,Denmark,standard,100,2.5,Novum,USA,double strength,10,3,BestValue,USA,fast acting,1000,2.5,BestValue,Russia,standard,1000,1.5,1,1,0,2,5,2,4
21,5,1,3,4,2,Novum,Denmark,double strength,100,3,Novum,USA,fast acting,10,3.5,Supermarket,USA,fast acting,10,2.25,PainAway,India,fast acting,10,2.25,1,1,0,2,5,2,4
21,6,4,2,3,1,Novum,Denmark,standard,100,2.25,Artemis,USA,fast acting,1,2.5,BestValue,Russia,fast acting,10,2.5,Supermarket,India,standard,100,0.75,1,1,0,2,5,2,4
21,7,1,3,2,4,Novum,Switzerland,fast acting,100,2.5,Artemis,USA,double strength,10,4.5,PainAway,USA,standard,1000,1.5,PainAway,Brazil,standard,100,0.75,1,1,0,2,5,2,4
21,8,3,4,1,2,Novum,USA,standard,100,3,Artemis,Denmark,standard,10,4.5,Supermarket,India,fast acting,10,2.5,BestValue,Brazil,standard,10,2.25,1,1,0,2,5,2,4
21,9,2,3,4,1,Novum,Switzerland,standard,1,2.5,Artemis,Switzerland,double strength,1,3.5,BestValue,Russia,standard,100,0.75,Supermarket,USA,standard,10,2.25,1,1,0,2,5,2,4
21,10,4,1,3,2,Artemis,Switzerland,standard,1,3.5,Artemis,Denmark,standard,10,3,Supermarket,Brazil,fast acting,1000,1.5,PainAway,USA,fast acting,10,2.5,1,1,0,2,5,2,4
22,1,2,4,3,1,Artemis,Denmark,standard,100,2.25,Artemis,Switzerland,fast acting,1,2.25,PainAway,Russia,fast acting,1000,0.75,BestValue,India,fast acting,100,1.5,0,1,0,3,5,1,5
22,2,1,3,2,4,Artemis,Switzerland,fast acting,1,2.25,Artemis,Denmark,standard,100,2.5,Supermarket,Brazil,standard,100,1.5,PainAway,India,standard,1000,2.5,0,1,0,3,5,1,5
22,3,3,1,4,2,Novum,Denmark,fast acting,10,2.25,Novum,Denmark,fast acting,100,2.25,PainAway,India,fast acting,10,0.75,BestValue,USA,fast acting,100,1.5,0,1,0,3,5,1,5
22,4,1,4,3,2,Artemis,USA,standard,1,3,Novum,Denmark,standard,1,4.5,PainAway,Russia,fast acting,1000,2.25,BestValue,India,standard,10,2.5,0,1,0,3,5,1,5
22,5,2,1,3,4,Novum,Switzerland,standard,10,3.5,Artemis,Denmark,double strength,10,2.25,PainAway,Brazil,standard,100,2.25,Supermarket,India,fast acting,1000,0.75,0,1,0,3,5,1,5
22,6,3,2,1,4,Novum,Switzerland,standard,100,4.5,Novum,Switzerland,fast acting,100,2.5,Supermarket,India,standard,100,0.75,PainAway,Russia,fast acting,1000,2.25,0,1,0,3,5,1,5
22,7,1,2,4,3,Novum,USA,double strength,100,3.5,Novum,Denmark,standard,100,3.5,PainAway,India,fast acting,10,2.25,Supermarket,Russia,fast acting,1000,0.75,0,1,0,3,5,1,5
22,8,2,3,1,4,Artemis,Switzerland,fast acting,1,3,Novum,USA,fast acting,1,2.5,Supermarket,USA,standard,10,1.5,BestValue,USA,standard,100,0.75,0,1,0,3,5,1,5
22,9,1,2,3,4,Artemis,Denmark,fast acting,1,3.5,Novum,Denmark,double strength,100,2.5,Supermarket,India,fast acting,1000,1.5,PainAway,India,fast acting,10,2.25,0,1,0,3,5,1,5
22,10,1,2,3,4,Artemis,USA,standard,10,2.5,Artemis,USA,double strength,1,4.5,PainAway,USA,fast acting,10,1.5,Supermarket,India,standard,1000,1.5,0,1,0,3,5,1,5
23,1,2,1,3,4,Novum,USA,double strength,100,2.5,Artemis,Switzerland,fast acting,1,4.5,BestValue,India,standard,1000,0.75,BestValue,USA,fast acting,10,0.75,0,0,1,5,2,5,1
23,2,2,1,3,4,Artemis,Switzerland,double strength,10,2.25,Artemis,USA,double strength,100,2.25,BestValue,USA,fast acting,100,2.25,BestValue,India,standard,10,2.25,0,0,1,5,2,5,1
23,3,1,2,4,3,Artemis,USA,standard,1,2.25,Novum,Denmark,standard,10,3,Supermarket,Russia,fast acting,10,0.75,Supermarket,India,standard,100,2.5,0,0,1,5,2,5,1
23,4,1,2,4,3,Novum,Denmark,double strength,10,3,Artemis,Switzerland,fast acting,100,2.25,PainAway,Russia,fast acting,100,2.25,Supermarket,USA,standard,100,2.5,0,0,1,5,2,5,1
23,5,3,1,4,2,Artemis,USA,double strength,100,3.5,Artemis,USA,standard,10,3.5,BestValue,Russia,fast acting,10,2.5,PainAway,Brazil,fast acting,100,0.75,0,0,1,5,2,5,1
23,6,2,1,3,4,Novum,Denmark,double strength,1,4.5,Artemis,Switzerland,standard,100,2.25,Supermarket,India,standard,100,2.5,BestValue,Russia,fast acting,1000,1.5,0,0,1,5,2,5,1
23,7,1,2,3,4,Artemis,Switzerland,fast acting,1,3.5,Novum,USA,fast acting,1,3.5,BestValue,India,standard,100,1.5,PainAway,Brazil,fast acting,100,2.25,0,0,1,5,2,5,1
23,8,2,1,3,4,Novum,Switzerland,standard,1,2.25,Novum,Denmark,fast acting,1,4.5,Supermarket,Brazil,fast acting,10,2.25,BestValue,USA,standard,1000,2.25,0,0,1,5,2,5,1
23,9,1,2,4,3,Artemis,USA,double strength,10,3,Artemis,Switzerland,standard,100,2.25,BestValue,India,standard,1000,2.25,Supermarket,Russia,fast acting,10,2.5,0,0,1,5,2,5,1
23,10,2,1,4,3,Novum,Switzerland,fast acting,100,3.5,Novum,Switzerland,double strength,1,2.25,PainAway,Brazil,standard,1000,0.75,BestValue,USA,standard,100,2.25,0,0,1,5,2,5,1
24,1,2,1,4,3,Novum,USA,double strength,1,3.5,Artemis,Denmark,fast acting,100,3.5,Supermarket,Russia,standard,100,1.5,BestValue,Russia,standard,1000,1.5,0,1,1,4,1,5,3
24,2,1,4,2,3,Artemis,Switzerland,fast acting,1,2.25,Novum,USA,double strength,10,3,Supermarket,India,standard,1000,2.25,Supermarket,India,fast acting,10,0.75,0,1,1,4,1,5,3
24,3,2,4,1,3,Novum,Switzerland,standard,10,3.5,Novum,USA,fast acting,1,2.25,PainAway,USA,standard,100,0.75,PainAway,Brazil,standard,1000,1.5,0,1,1,4,1,5,3
24,4,1,2,4,3,Artemis,Denmark,fast acting,1,3.5,Artemis,Switzerland,standard,100,3,BestValue,Brazil,standard,100,2.25,PainAway,USA,standard,100,0.75,0,1,1,4,1,5,3
24,5,1,4,2,3,Artemis,Switzerland,fast acting,100,3.5,Artemis,Switzerland,double strength,1,3.5,PainAway,Brazil,standard,10,2.5,Supermarket,Russia,standard,10,2.5,0,1,1,4,1,5,3
24,6,1,3,2,4,Artemis,Denmark,fast acting,10,2.25,Novum,USA,fast acting,1,3.5,PainAway,Brazil,standard,1000,2.5,PainAway,Brazil,standard,100,2.5,0,1,1,4,1,5,3
24,7,1,2,3,4,Artemis,USA,fast acting,10,2.25,Novum,Denmark,standard,1,3,Supermarket,India,fast acting,1000,2.5,PainAway,Brazil,standard,100,1.5,0,1,1,4,1,5,3
24,8,1,2,3,4,Artemis,Denmark,fast acting,10,3.5,Artemis,USA,standard,100,2.5,Supermarket,USA,fast acting,1000,0.75,BestValue,Brazil,standard,10,2.25,0,1,1,4,1,5,3
24,9,2,4,3,1,Novum,Switzerland,double strength,10,3.5,Artemis,Switzerland,double strength,10,2.5,Supermarket,Russia,fast acting,100,1.5,BestValue,USA,standard,10,1.5,0,1,1,4,1,5,3
24,10,1,2,3,4,Artemis,USA,double strength,100,4.5,Novum,Switzerland,standard,10,3.5,BestValue,Brazil,fast acting,100,2.5,PainAway,India,fast acting,1000,2.25,0,1,1,4,1,5,3
25,1,4,3,2,1,Artemis,USA,fast acting,10,4.5,Artemis,Denmark,standard,10,2.25,Supermarket,India,fast acting,10,2.5,BestValue,India,standard,10,1.5,0,0,0,3,5,4,3
25,2,3,2,4,1,Novum,Denmark,standard,10,3,Artemis,USA,fast acting,1,2.25,BestValue,USA,fast acting,100,2.5,PainAway,USA,fast acting,100,2.5,0,0,0,3,5,4,3
25,3,4,2,1,3,Novum,USA,fast acting,100,4.5,Novum,Denmark,fast acting,10,2.5,BestValue,Russia,standard,1000,1.5,Supermarket,Brazil,standard,10,1.5,0,0,0,3,5,4,3
25,4,1,2,3,4,Artemis,Switzerland,double strength,1,4.5,Novum,Switzerland,standard,100,2.25,PainAway,Russia,fast acting,100,1.5,BestValue,USA,fast acting,1000,0.75,0,0,0,3,5,4,3
25,5,2,4,1,3,Artemis,USA,double strength,10,3,Novum,Denmark,fast acting,1,2.25,PainAway,USA,standard,10,1.5,PainAway,Russia,standard,100,1.5,0,0,0,3,5,4,3
25,6,2,1,4,3,Artemis,Switzerland,fast acting,10,2.5,Novum,Denmark,fast acting,1,3,PainAway,Brazil,fast acting,1000,0.75,BestValue,Russia,fast acting,10,1.5,0,0,0,3,5,4,3
25,7,4,1,3,2,Artemis,Denmark,double strength,10,4.5,Novum,USA,fast acting,1,3,PainAway,India,fast acting,100,2.5,Supermarket,Brazil,standard,100,0.75,0,0,0,3,5,4,3
25,8,4,2,3,1,Novum,Switzerland,fast acting,10,4.5,Artemis,Denmark,double strength,10,3.5,Supermarket,USA,standard,100,1.5,BestValue,India,fast acting,100,2.25,0,0,0,3,5,4,3
25,9,1,2,4,3,Artemis,USA,standard,1,3.5,Novum,Switzerland,fast acting,10,4.5,BestValue,Russia,standard,1000,2.25,Supermarket,Russia,standard,100,2.5,0,0,0,3,5,4,3
25,10,2,1,4,3,Novum,Denmark,standard,10,2.5,Artemis,Switzerland,fast acting,10,2.25,BestValue,USA,fast acting,1000,0.75,PainAway,USA,standard,100,2.25,0,0,0,3,5,4,3
26,1,2,1,4,3,Novum,Switzerland,fast acting,100,3.5,Artemis,Denmark,fast acting,100,2.5,PainAway,USA,fast acting,100,2.5,Supermarket,Russia,standard,10,0.75,0,0,1,4,4,5,2
26,2,1,2,4,3,Artemis,Switzerland,double strength,1,3,Novum,Denmark,fast acting,10,3.5,PainAway,Brazil,standard,10,2.25,PainAway,India,standard,1000,1.5,0,0,1,4,4,5,2
26,3,4,2,1,3,Artemis,Switzerland,double strength,100,4.5,Novum,USA,double strength,100,2.25,Supermarket,India,fast acting,1000,0.75,Supermarket,Brazil,fast acting,10,1.5,0,0,1,4,4,5,2
26,4,2,4,1,3,Novum,USA,fast acting,1,3,Artemis,Switzerland,double strength,1,4.5,PainAway,USA,fast acting,100,2.25,PainAway,Brazil,standard,1000,0.75,0,0,1,4,4,5,2
26,5,2,1,3,4,Artemis,Denmark,double strength,10,4.5,Novum,Switzerland,double strength,10,2.25,Supermarket,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,2.25,0,0,1,4,4,5,2
26,6,2,1,4,3,Artemis,Switzerland,standard,10,4.5,Artemis,Switzerland,double strength,1,2.5,Supermarket,Russia,standard,1000,2.5,BestValue,Brazil,standard,100,2.25,0,0,1,4,4,5,2
26,7,2,1,3,4,Novum,Switzerland,standard,1,4.5,Artemis,USA,double strength,1,2.25,Supermarket,Russia,standard,10,2.5,Supermarket,India,fast acting,1000,2.5,0,0,1,4,4,5,2
26,8,2,4,1,3,Artemis,Denmark,fast acting,100,2.5,Novum,Denmark,standard,1,3.5,PainAway,India,standard,10,2.5,Supermarket,USA,standard,100,1.5,0,0,1,4,4,5,2
26,9,3,1,4,2,Artemis,Denmark,double strength,1,2.25,Novum,Switzerland,fast acting,10,4.5,Supermarket,Russia,standard,10,0.75,PainAway,Brazil,standard,10,2.5,0,0,1,4,4,5,2
26,10,2,1,4,3,Novum,Switzerland,fast acting,10,3,Novum,Denmark,standard,100,3,Supermarket,Russia,standard,10,1.5,Supermarket,USA,fast acting,10,2.5,0,0,1,4,4,5,2
27,1,1,2,3,4,Artemis,USA,fast acting,100,3.5,Artemis,Denmark,fast acting,100,3.5,PainAway,India,fast acting,100,0.75,BestValue,Brazil,fast acting,100,2.25,0,1,0,5,3,4,1
27,2,2,3,1,4,Novum,Switzerland,double strength,1,3.5,Artemis,Denmark,double strength,100,2.5,Supermarket,India,standard,10,0.75,PainAway,USA,fast acting,1000,2.25,0,1,0,5,3,4,1
27,3,1,3,4,2,Artemis,USA,standard,1,3,Novum,Denmark,fast acting,100,3.5,Supermarket,Brazil,fast acting,100,2.5,BestValue,India,standard,1000,2.25,0,1,0,5,3,4,1
27,4,2,1,3,4,Novum,Switzerland,fast acting,1,3.5,Novum,USA,double strength,100,3,Supermarket,Brazil,fast acting,1000,1.5,PainAway,Russia,standard,1000,2.25,0,1,0,5,3,4,1
27,5,1,3,4,2,Artemis,Switzerland,standard,10,2.25,Novum,USA,fast acting,100,4.5,BestValue,India,fast acting,10,0.75,Supermarket,Russia,fast acting,100,2.25,0,1,0,5,3,4,1
27,6,1,2,4,3,Artemis,Denmark,standard,100,2.25,Novum,USA,double strength,10,4.5,BestValue,USA,standard,1000,1.5,PainAway,Brazil,fast acting,1000,2.5,0,1,0,5,3,4,1
27,7,4,1,2,3,Novum,USA,standard,100,2.5,Artemis,USA,standard,100,4.5,Supermarket,Brazil,standard,100,2.25,PainAway,USA,fast acting,100,0.75,0,1,0,5,3,4,1
27,8,3,1,2,4,Artemis,USA,standard,100,2.5,Novum,Switzerland,double strength,1,3.5,Supermarket,India,standard,100,1.5,BestValue,Brazil,fast acting,1000,2.5,0,1,0,5,3,4,1
