GROUP,SURVEY,SP,ID,obsID,altID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,AV,CAR_AV,SM_AV,TT,COST,HE,SEATS,CHOICE,chosen
2,0,1,30,265,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,45,60,0,2,0
2,0,1,30,266,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,50,120,0,2,0
2,0,1,30,267,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,50,60,0,2,0
2,0,1,30,268,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,60,60,0,2,0
2,0,1,30,269,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,50,120,0,2,0
2,0,1,30,270,1,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,60,30,0,2,0
2,0,1,31,271,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,182,60,120,0,2,0
2,0,1,31,272,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,165,60,30,0,2,0
2,0,1,31,273,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,215,60,60,0,2,0
2,0,1,31,274,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,165,50,30,0,2,0
2,0,1,31,275,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,215,45,60,0,2,0
2,0,1,31,276,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,182,45,120,0,2,0
2,0,1,31,277,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,165,60,120,0,3,0
2,0,1,31,278,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,165,45,30,0,2,0
2,0,1,31,279,1,1,0,5,2,1,3,1,3,0,17,2,1,1,1,215,50,60,0,2,0
2,0,1,32,280,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,281,50,30,0,2,0
2,0,1,32,281,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,281,50,120,0,1,1
2,0,1,32,282,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,281,45,30,0,2,0
2,0,1,32,283,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,216,45,60,0,2,0
2,0,1,32,284,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,238,50,30,0,2,0
2,0,1,32,285,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,238,45,30,0,2,0
2,0,1,32,286,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,238,60,60,0,2,0
2,0,1,32,287,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,281,60,30,0,2,0
2,0,1,32,288,1,1,0,5,3,1,2,1,4,0,9,25,1,0,1,238,50,60,0,2,0
2,0,1,33,289,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,64,3120,120,0,2,0
2,0,1,33,290,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,71,3120,60,0,2,0
2,0,1,33,291,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,61,3120,30,0,2,0
2,0,1,33,292,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,61,2600,30,0,1,1
2,0,1,33,293,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,71,2340,60,0,1,1
2,0,1,33,294,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,64,2340,120,0,1,1
2,0,1,33,295,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,61,3120,120,0,2,0
2,0,1,33,296,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,71,2600,60,0,2,0
2,0,1,33,297,1,1,0,6,1,0,2,0,4,1,25,22,1,0,1,61,2340,30,0,2,0
2,0,1,34,298,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,139,2600,30,0,2,0
2,0,1,34,299,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,139,2600,120,0,2,0
2,0,1,34,300,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,139,2340,30,0,1,1
2,0,1,34,301,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,110,2340,60,0,1,1
2,0,1,34,302,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,120,2600,30,0,2,0
2,0,1,34,303,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,120,2340,30,0,1,1
2,0,1,34,304,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,120,3120,60,0,2,0
2,0,1,34,305,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,139,3120,30,0,2,0
2,0,1,34,306,1,1,0,6,1,0,3,0,2,1,1,10,1,0,1,120,2600,60,0,1,1
2,0,1,35,307,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,148,2600,30,0,2,0
2,0,1,35,308,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,148,2340,30,0,1,1
2,0,1,35,309,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,148,2600,120,0,1,1
2,0,1,35,310,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,112,2340,60,0,1,1
2,0,1,35,311,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,124,2600,30,0,1,1
2,0,1,35,312,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,124,2340,30,0,1,1
2,0,1,35,313,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,124,3120,60,0,2,0
2,0,1,35,314,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,148,3120,30,0,1,1
2,0,1,35,315,1,1,0,6,1,1,2,0,1,1,1,17,1,0,1,124,2600,60,0,1,1
2,0,1,36,316,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,87,3120,120,0,2,0
2,0,1,36,317,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,80,3120,30,0,2,0
2,0,1,36,318,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,101,3120,60,0,2,0
2,0,1,36,319,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,80,2600,30,0,2,0
2,0,1,36,320,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,101,2340,60,0,2,0
2,0,1,36,321,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,87,2340,120,0,1,1
2,0,1,36,322,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,80,3120,120,0,2,0
2,0,1,36,323,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,80,2340,30,0,1,1
2,0,1,36,324,1,1,0,6,1,1,2,0,2,1,17,1,1,0,1,101,2600,60,0,2,0
2,0,1,37,325,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,66,2600,30,0,2,0
2,0,1,37,326,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,66,2600,120,0,2,0
2,0,1,37,327,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,66,2340,30,0,2,0
2,0,1,37,328,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,56,2340,60,0,2,0
2,0,1,37,329,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,59,2600,30,0,2,0
2,0,1,37,330,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,59,2340,30,0,2,0
2,0,1,37,331,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,59,3120,60,0,2,0
2,0,1,37,332,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,66,3120,30,0,2,0
2,0,1,37,333,1,1,0,6,1,1,2,0,4,1,22,25,1,1,1,59,2600,60,0,2,0
2,0,1,38,334,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,121,3120,120,0,2,0
2,0,1,38,335,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,100,2340,120,0,2,0
2,0,1,38,336,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,121,2340,120,0,2,0
2,0,1,38,337,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,107,2340,60,0,2,0
2,0,1,38,338,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,107,2600,120,0,2,0
2,0,1,38,339,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,100,2600,60,0,2,0
2,0,1,38,340,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,100,3120,60,0,2,0
2,0,1,38,341,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,100,2600,120,0,2,0
2,0,1,38,342,1,1,0,6,1,1,2,1,2,1,1,2,1,0,1,107,3120,30,0,1,1
2,0,1,39,343,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,205,3120,120,0,2,0
2,0,1,39,344,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,159,2340,120,0,2,0
2,0,1,39,345,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,205,2340,120,0,2,0
2,0,1,39,346,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,174,2340,60,0,2,0
2,0,1,39,347,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,174,2600,120,0,2,0
2,0,1,39,348,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,159,2600,60,0,1,1
2,0,1,39,349,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,159,3120,60,0,2,0
2,0,1,39,350,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,159,2600,120,0,2,0
2,0,1,39,351,1,1,0,6,1,1,2,1,2,1,17,2,1,0,1,174,3120,30,0,1,1
2,0,1,40,352,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,97,3120,120,0,2,0
2,0,1,40,353,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,88,3120,30,0,2,0
2,0,1,40,354,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,114,3120,60,0,2,0
2,0,1,40,355,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,88,2600,30,0,2,0
2,0,1,40,356,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,114,2340,60,0,2,0
2,0,1,40,357,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,97,2340,120,0,2,0
2,0,1,40,358,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,88,3120,120,0,2,0
2,0,1,40,359,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,88,2340,30,0,2,0
2,0,1,40,360,1,1,0,6,1,1,3,1,1,1,19,17,1,0,1,114,2600,60,0,2,0
2,0,1,41,361,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,274,2600,30,0,2,0
2,0,1,41,362,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,274,2600,120,0,1,1
2,0,1,41,363,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,274,2340,30,0,1,1
2,0,1,41,364,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,209,2340,60,0,1,1
2,0,1,41,365,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,231,2600,30,0,2,0
2,0,1,41,366,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,231,2340,30,0,2,0
2,0,1,41,367,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,231,3120,60,0,2,0
2,0,1,41,368,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,274,3120,30,0,2,0
2,0,1,41,369,1,1,0,6,1,1,3,1,2,1,5,22,1,1,1,231,2600,60,0,1,1
2,0,1,42,370,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,109,2600,30,0,2,0
2,0,1,42,371,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,109,2600,120,0,2,0
2,0,1,42,372,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,109,2340,30,0,1,1
2,0,1,42,373,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,88,2340,60,0,2,0
2,0,1,42,374,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,95,2600,30,0,2,0
2,0,1,42,375,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,95,2340,30,0,2,0
2,0,1,42,376,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,95,3120,60,0,2,0
2,0,1,42,377,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,109,3120,30,0,2,0
2,0,1,42,378,1,1,0,6,2,1,2,1,3,1,1,2,1,1,1,95,2600,60,0,2,0
2,0,1,43,379,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,85,3120,120,0,2,0
2,0,1,43,380,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,78,3120,30,0,2,0
2,0,1,43,381,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,99,3120,60,0,2,0
2,0,1,43,382,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,78,2600,30,0,2,0
2,0,1,43,383,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,99,2340,60,0,2,0
2,0,1,43,384,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,85,2340,120,0,2,0
2,0,1,43,385,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,78,3120,120,0,2,0
2,0,1,43,386,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,78,2340,30,0,2,0
2,0,1,43,387,1,1,0,6,2,1,3,0,3,1,1,2,1,0,1,99,2600,60,0,2,0
2,0,1,44,388,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,141,3120,120,0,2,0
2,0,1,44,389,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,109,2340,120,0,2,0
2,0,1,44,390,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,141,2340,120,0,2,0
2,0,1,44,391,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,120,2340,60,0,2,0
2,0,1,44,392,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,120,2600,120,0,2,0
2,0,1,44,393,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,109,2600,60,0,2,0
2,0,1,44,394,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,109,3120,60,0,2,0
2,0,1,44,395,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,109,2600,120,0,2,0
2,0,1,44,396,1,1,0,6,2,1,3,1,3,1,1,2,1,1,1,120,3120,30,0,1,1
2,0,1,45,397,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,173,2600,30,0,2,0
2,0,1,45,398,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,173,2600,120,0,1,1
2,0,1,45,399,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,173,2340,30,0,1,1
2,0,1,45,400,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,136,2340,60,0,1,1
2,0,1,45,401,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,148,2600,30,0,1,1
2,0,1,45,402,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,148,2340,30,0,2,0
2,0,1,45,403,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,148,3120,60,0,2,0
2,0,1,45,404,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,173,3120,30,0,2,0
2,0,1,45,405,1,1,0,6,2,1,3,1,3,1,19,2,1,1,1,148,2600,60,0,1,1
2,0,1,46,406,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,152,3120,120,0,2,0
2,0,1,46,407,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,122,2340,120,0,1,1
2,0,1,46,408,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,152,2340,120,0,2,0
2,0,1,46,409,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,132,2340,60,0,2,0
2,0,1,46,410,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,132,2600,120,0,2,0
2,0,1,46,411,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,122,2600,60,0,1,1
2,0,1,46,412,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,122,3120,60,0,2,0
2,0,1,46,413,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,122,2600,120,0,2,0
2,0,1,46,414,1,1,0,6,2,1,3,1,3,1,20,1,1,0,1,132,3120,30,0,1,1
2,0,1,47,415,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,92,3120,120,0,2,0
2,0,1,47,416,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,85,3120,30,0,2,0
2,0,1,47,417,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,106,3120,60,0,2,0
2,0,1,47,418,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,85,2600,30,0,2,0
2,0,1,47,419,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,106,2340,60,0,2,0
2,0,1,47,420,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,92,2340,120,0,2,0
2,0,1,47,421,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,85,3120,120,0,2,0
2,0,1,47,422,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,85,2340,30,0,2,0
2,0,1,47,423,1,1,0,6,3,1,2,1,2,1,17,1,1,1,1,106,2600,60,0,2,0
2,0,1,48,424,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,54,3120,120,0,2,0
2,0,1,48,425,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,54,2340,120,0,1,1
2,0,1,48,426,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,44,2340,120,0,2,0
2,0,1,48,427,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,47,2340,60,0,1,1
2,0,1,48,428,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,47,2600,120,0,2,0
2,0,1,48,429,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,44,2600,60,0,2,0
2,0,1,48,430,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,44,3120,60,0,2,0
2,0,1,48,431,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,47,3120,30,0,1,1
2,0,1,48,432,1,1,0,6,3,1,3,1,2,1,25,22,1,1,1,44,2600,120,0,1,1
2,0,1,49,433,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,133,2600,30,0,2,0
2,0,1,49,434,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,133,2600,120,0,2,0
2,0,1,49,435,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,133,2340,30,0,2,0
2,0,1,49,436,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,103,2340,60,0,2,0
2,0,1,49,437,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,113,2600,30,0,2,0
2,0,1,49,438,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,113,2340,30,0,2,0
2,0,1,49,439,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,113,3120,60,0,2,0
2,0,1,49,440,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,133,3120,30,0,2,0
2,0,1,49,441,1,1,0,6,3,1,3,1,3,1,1,2,1,1,1,113,2600,60,0,2,0
2,0,1,50,442,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,263,3120,120,0,2,0
2,0,1,50,443,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,203,2340,120,0,2,0
2,0,1,50,444,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,263,2340,120,0,2,0
2,0,1,50,445,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,223,2340,60,0,2,0
2,0,1,50,446,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,223,2600,120,0,2,0
2,0,1,50,447,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,203,2600,60,0,2,0
2,0,1,50,448,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,203,3120,60,0,2,0
2,0,1,50,449,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,203,2600,120,0,2,0
2,0,1,50,450,1,1,0,6,3,1,4,1,2,1,17,2,1,1,1,223,3120,30,0,1,1
2,0,1,51,451,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,107,2600,30,0,2,0
2,0,1,51,452,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,107,2600,120,0,2,0
2,0,1,51,453,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,107,2340,30,0,2,0
2,0,1,51,454,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,82,2340,60,0,2,0
2,0,1,51,455,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,90,2600,30,0,2,0
2,0,1,51,456,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,90,2340,30,0,2,0
2,0,1,51,457,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,90,3120,60,0,2,0
2,0,1,51,458,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,107,3120,30,0,2,0
2,0,1,51,459,1,1,0,6,3,1,4,1,2,1,25,10,1,1,1,90,2600,60,0,2,0
2,0,1,52,460,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,195,3120,120,0,2,0
2,0,1,52,461,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,177,3120,30,0,2,0
2,0,1,52,462,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,231,3120,60,0,2,0
2,0,1,52,463,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,177,2600,30,0,1,1
2,0,1,52,464,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,231,2340,60,0,2,0
2,0,1,52,465,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,195,2340,120,0,1,1
2,0,1,52,466,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,177,3120,120,0,2,0
2,0,1,52,467,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,177,2340,30,0,1,1
2,0,1,52,468,1,1,0,6,3,1,2,1,2,1,25,1,1,0,1,231,2600,60,0,2,0
2,0,1,53,469,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,138,3120,120,0,2,0
2,0,1,53,470,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,126,3120,30,0,2,0
2,0,1,53,471,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,163,3120,60,0,2,0
2,0,1,53,472,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,126,2600,30,0,1,1
2,0,1,53,473,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,163,2340,60,0,2,0
2,0,1,53,474,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,138,2340,120,0,2,0
2,0,1,53,475,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,126,3120,120,0,2,0
2,0,1,53,476,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,126,2340,30,0,2,0
2,0,1,53,477,1,1,0,6,3,3,2,1,3,1,1,2,1,1,1,163,2600,60,0,2,0
2,0,1,54,478,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,97,2220,120,0,2,0
2,0,1,54,479,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,76,1665,120,0,2,0
2,0,1,54,480,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,97,1665,120,0,1,1
2,0,1,54,481,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,83,1665,60,0,1,1
2,0,1,54,482,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,83,1850,120,0,2,0
2,0,1,54,483,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,76,1850,60,0,2,0
2,0,1,54,484,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,76,2220,60,0,2,0
2,0,1,54,485,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,76,1850,120,0,2,0
2,0,1,54,486,1,1,0,7,1,1,2,0,2,1,17,1,1,0,1,83,2220,30,0,2,0
2,0,1,55,487,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,131,162,120,0,2,0
2,0,1,55,488,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,101,121,120,0,1,1
2,0,1,55,489,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,131,121,120,0,1,1
2,0,1,55,490,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,111,121,60,0,1,1
2,0,1,55,491,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,111,135,120,0,1,1
2,0,1,55,492,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,101,135,60,0,1,1
2,0,1,55,493,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,101,162,60,0,2,0
2,0,1,55,494,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,101,135,120,0,1,1
2,0,1,55,495,1,1,0,8,1,1,1,0,1,0,17,1,1,0,1,111,162,30,0,1,1
2,0,1,56,496,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,218,30,0,2,0
2,0,1,56,497,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,218,120,0,2,0
2,0,1,56,498,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,196,30,0,1,1
2,0,1,56,499,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,79,196,60,0,1,1
2,0,1,56,500,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,85,218,30,0,2,0
2,0,1,56,501,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,85,196,30,0,2,0
2,0,1,56,502,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,85,262,60,0,2,0
2,0,1,56,503,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,262,30,0,2,0
2,0,1,56,504,1,1,0,8,1,1,2,0,4,0,17,1,1,1,1,85,218,60,0,2,0
2,0,1,57,505,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,257,60,120,0,2,0
2,0,1,57,506,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,195,45,120,0,2,0
2,0,1,57,507,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,257,45,120,0,2,0
2,0,1,57,508,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,216,45,60,0,2,0
2,0,1,57,509,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,216,50,120,0,2,0
2,0,1,57,510,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,195,50,60,0,2,0
2,0,1,57,511,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,195,60,60,0,2,0
2,0,1,57,512,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,195,50,120,0,2,0
2,0,1,57,513,1,1,0,8,2,0,3,0,3,0,1,22,1,1,1,216,60,30,0,2,0
2,0,1,58,514,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,92,179,30,0,2,0
2,0,1,58,515,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,92,179,120,0,1,1
2,0,1,58,516,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,92,161,30,0,1,1
2,0,1,58,517,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,74,161,60,0,1,1
2,0,1,58,518,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,80,179,30,0,1,1
2,0,1,58,519,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,80,161,30,0,1,1
2,0,1,58,520,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,80,215,60,0,2,0
2,0,1,58,521,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,92,215,30,0,2,0
2,0,1,58,522,1,1,0,8,2,1,1,1,4,0,17,20,1,1,1,80,179,60,0,1,1
2,0,1,59,523,1,1,0,8,2,1,3,0,3,0,17,22,1,1,1,292,168,120,0,2,0
2,0,1,59,524,1,1,0,8,2,1,3,0,3,0,17,22,1,1,1,224,126,120,0,2,0
2,0,1,59,525,1,1,0,8,2,1,3,0,3,0,17,22,1,1,1,292,126,120,0,2,0
2,0,1,59,526,1,1,0,8,2,1,3,0,3,0,17,22,1,1,1,247,126,60,0,2,0
2,0,1,59,527,1,1,0,8,2,1,3,0,3,0,17,22,1,1,1,247,140,120,0,2,0
